Num,Name,PROTEIN,FAT,CARBON HYDRATE,KCAL
1038,りんご　皮つき　生,0.2,0.3,16.2,56
1039,りんご　皮つき　焼き,0.2,0.4,21.9,86
1040,りんご　果実飲料　ストレートジュース,0.2,0.1,11.8,43
1041,りんご　果実飲料　濃縮還元ジュース,0.1,0.2,11.4,47
1042,りんご　果実飲料　50%果汁入り飲料,0.1,Tr,11.5,46
1043,りんご　果実飲料　30%果汁入り飲料,Tr,Tr,11.4,46
1044,りんご　缶詰,0.3,0.1,20.1,81
1045,りんご　ジャム,0.2,0.1,52.7,203
1046,えのきたけ　生,2.7,0.2,7.6,34
1047,えのきたけ　ゆで,2.8,0.1,7.8,34
1048,えのきたけ　油いため,3.0,3.9,8.8,71
1049,えのきたけ　味付け瓶詰,3.6,0.3,16.9,76
1050,（きくらげ類）　あらげきくらげ　生,0.7,0.1,5.4,14
1051,（きくらげ類）　あらげきくらげ　乾,6.9,0.7,77.0,184
1052,（きくらげ類）　あらげきくらげ　ゆで,1.2,0.1,16.1,38
1053,（きくらげ類）　あらげきくらげ　油いため,2.3,5.2,27.8,110
1054,（きくらげ類）　きくらげ　乾,7.9,2.1,71.1,216
1055,（きくらげ類）　きくらげ　ゆで,0.6,0.2,5.2,14
1056,（きくらげ類）　しろきくらげ　乾,4.9,0.7,74.5,170
1057,（きくらげ類）　しろきくらげ　ゆで,0.4,Tr,6.7,15
1058,くろあわびたけ　生,3.7,0.4,4.9,28
1059,しいたけ　生しいたけ　菌床栽培　生,3.1,0.3,6.4,25
1060,しいたけ　生しいたけ　菌床栽培　ゆで,2.5,0.4,5.1,22
1061,しいたけ　生しいたけ　菌床栽培　油いため,3.3,4.1,7.3,65
1062,しいたけ　生しいたけ　菌床栽培　天ぷら,3.4,14.0,17.8,201
1063,しいたけ　生しいたけ　原木栽培　生,3.1,0.4,7.6,34
1064,しいたけ　生しいたけ　原木栽培　ゆで,2.4,0.4,5.9,27
1065,しいたけ　生しいたけ　原木栽培　油いため,3.8,5.4,8.8,84
1066,しいたけ　乾しいたけ　乾,21.2,2.8,62.5,258
1067,しいたけ　乾しいたけ　ゆで,3.1,0.3,9.9,40
1068,しいたけ　乾しいたけ　甘煮,3.3,0.4,28.9,116
1069,（しめじ類）　はたけしめじ　生,2.6,0.3,4.5,25
1070,（しめじ類）　はたけしめじ　ゆで,2.6,0.3,5.1,25
1071,（しめじ類）　ぶなしめじ　生,2.7,0.5,4.8,22
1072,（しめじ類）　ぶなしめじ　ゆで,2.7,0.2,5.2,22
1073,（しめじ類）　ぶなしめじ　油いため,3.0,5.5,4.8,66
1074,（しめじ類）　ぶなしめじ　素揚げ,3.9,14.3,10.1,168
1075,（しめじ類）　ぶなしめじ　天ぷら,3.4,17.1,23.2,248
1076,（しめじ類）　ほんしめじ　生,2.5,0.4,2.8,21
1077,（しめじ類）　ほんしめじ　ゆで,2.8,0.6,4.1,26
1078,たもぎたけ　生,3.6,0.3,3.7,23
1079,なめこ　株採り　生,1.8,0.2,5.4,21
1080,なめこ　株採り　ゆで,1.6,0.1,5.1,22
1081,なめこ　カットなめこ　生,1.1,0.1,3.6,14
1082,なめこ　水煮缶詰,1.0,0.1,3.2,13
1083,ぬめりすぎたけ　生,2.3,0.4,4.1,23
1084,（ひらたけ類）　うすひらたけ　生,6.1,0.2,4.8,37
1085,（ひらたけ類）　エリンギ　生,2.8,0.4,6.0,31
1086,（ひらたけ類）　エリンギ　ゆで,3.2,0.5,6.5,32
1087,（ひらたけ類）　エリンギ　焼き,4.2,0.5,9.1,41
1088,（ひらたけ類）　エリンギ　油いため,3.2,3.7,8.1,69
1089,（ひらたけ類）　ひらたけ　生,3.3,0.3,6.2,34
1090,（ひらたけ類）　ひらたけ　ゆで,3.4,0.2,6.6,33
1091,まいたけ　生,2.0,0.5,4.4,22
1092,まいたけ　ゆで,1.6,0.5,6.4,27
1093,まいたけ　油いため,2.6,4.4,6.8,67
1094,まいたけ　乾,21.9,3.9,59.9,273
1095,マッシュルーム　生,2.9,0.3,2.1,15
1096,マッシュルーム　ゆで,3.8,0.2,3.7,20
1097,マッシュルーム　油いため,3.6,4.5,4.5,57
1098,マッシュルーム　水煮缶詰,3.4,0.2,3.3,18
1099,まつたけ　生,2.0,0.6,8.2,32
1100,やなぎまつたけ　生,2.4,0.1,4.0,20
1101,あおさ　素干し,22.1,0.6,41.7,201
1102,あおのり　素干し,29.4,5.2,41.0,249
1103,あまのり　ほしのり,39.4,3.7,38.7,276
1104,あまのり　焼きのり,41.4,3.7,44.3,297
1105,あまのり　味付けのり,40.0,3.5,41.8,301
1106,あらめ　蒸し干し,12.4,0.7,56.2,183
1107,いわのり　素干し,34.8,0.7,39.1,228
1108,うみぶどう　生,0.5,0.1,1.2,6
1109,えごのり　素干し,9.0,0.1,62.2,179
1110,えごのり　おきうと,0.3,0.1,2.5,7
1111,おごのり　塩蔵　塩抜き,1.3,0.1,8.8,26
1112,かわのり　素干し,38.1,1.6,41.7,246
1113,（こんぶ類）　えながおにこんぶ　素干し,11.0,1.0,55.7,224
1114,（こんぶ類）　がごめこんぶ　素干し,7.9,0.5,62.1,216
1115,（こんぶ類）　ながこんぶ　素干し,8.3,1.5,58.5,205
1116,（こんぶ類）　ほそめこんぶ　素干し,6.9,1.7,62.9,227
1117,（こんぶ類）　まこんぶ　素干し　乾,5.8,1.3,64.3,170
1118,（こんぶ類）　まこんぶ　素干し　水煮,1.1,0.3,11.6,28
1119,（こんぶ類）　みついしこんぶ　素干し,7.7,1.9,64.7,235
1120,（こんぶ類）　りしりこんぶ　素干し,8.0,2.0,56.5,211
1121,（こんぶ類）　刻み昆布,5.4,0.5,46.0,119
1122,（こんぶ類）　削り昆布,6.5,0.9,50.2,177
1123,（こんぶ類）　塩昆布,16.9,0.4,37.0,193
1124,（こんぶ類）　つくだ煮,6.0,1.0,33.3,152
1125,すいぜんじのり　素干し　水戻し,1.5,Tr,2.1,10
1126,てんぐさ　素干し,16.1,1.0,53.8,194
1127,てんぐさ　ところてん,0.2,0,0.6,2
1128,てんぐさ　角寒天,2.4,0.2,74.1,159
1129,てんぐさ　寒天,Tr,Tr,1.5,3
1130,てんぐさ　粉寒天,0.2,0.3,81.7,160
1131,とさかのり　赤とさか　塩蔵　塩抜き,1.5,0.1,5.1,19
1132,とさかのり　青とさか　塩蔵　塩抜き,0.9,0.2,4.9,17
1133,ひじき　ほしひじき　ステンレス釜　乾,9.2,3.2,58.4,180
1134,ひじき　ほしひじき　ステンレス釜　ゆで,0.7,0.3,3.4,11
1135,ひじき　ほしひじき　ステンレス釜　油いため,0.8,4.7,4.1,51
1136,ひじき　ほしひじき　鉄釜　乾,9.2,3.2,56.0,186
1137,ひじき　ほしひじき　鉄釜　ゆで,0.7,0.3,3.4,13
1138,ひじき　ほしひじき　鉄釜　油いため,0.8,4.7,4.1,54
1139,ひとえぐさ　素干し,16.6,1.0,46.3,172
1140,ひとえぐさ　つくだ煮,14.4,1.3,21.1,148
1141,ふのり　素干し,13.8,1.0,57.8,207
1142,まつも　素干し,27.9,4.9,40.8,252
1143,むかでのり　塩蔵　塩抜き,0.6,0.1,4.2,12
1144,（もずく類）　おきなわもずく　塩蔵　塩抜き,0.3,0.2,2.0,7
1145,（もずく類）　もずく　塩蔵　塩抜き,0.2,0.1,1.4,4
1146,わかめ　原藻　生,1.9,0.2,5.6,24
1147,わかめ　乾燥わかめ　素干し,13.6,1.6,41.3,164
1148,わかめ　乾燥わかめ　素干し　水戻し,2.0,0.3,5.9,22
1149,わかめ　乾燥わかめ　板わかめ,16.7,1.2,47.4,200
1150,わかめ　乾燥わかめ　灰干し　水戻し,1.1,0.1,2.2,9
1151,わかめ　カットわかめ　乾,17.9,4.0,42.1,186
1152,わかめ　カットわかめ　水煮　（沸騰水で短時間加熱したもの）,1.3,0.8,3.8,17
1153,わかめ　カットわかめ　水煮の汁,,,0.1,0
1154,わかめ　湯通し塩蔵わかめ　塩抜き　生,1.5,0.3,3.4,13
1155,わかめ　湯通し塩蔵わかめ　塩抜き　ゆで,0.6,0.1,1.4,7
1157,わかめ　くきわかめ　湯通し塩蔵　塩抜き,1.1,0.3,5.5,18
1158,わかめ　めかぶわかめ　生,0.9,0.6,3.4,14
1159,＜魚類＞　あいなめ　生,19.1,3.4,0.1,105
1160,＜魚類＞　あこうだい　生,16.8,2.3,0.1,86
1161,＜魚類＞　（あじ類）　まあじ　皮つき　生,19.7,4.5,0.1,112
1162,＜魚類＞　（あじ類）　まあじ　皮なし　生,19.7,4.1,0.2,108
1163,＜魚類＞　（あじ類）　まあじ　皮つき　水煮,22.4,5.9,0.1,136
1164,＜魚類＞　（あじ類）　まあじ　皮つき　焼き,25.9,6.4,0.1,157
1165,＜魚類＞　（あじ類）　まあじ　皮つき　フライ,20.1,18.2,7.9,270
1166,＜魚類＞　（あじ類）　まあじ　開き干し　生,20.2,8.8,0.1,150
1167,＜魚類＞　（あじ類）　まあじ　開き干し　焼き,24.6,12.3,0.1,194
1168,＜魚類＞　（あじ類）　まあじ　小型　骨付き　生,17.8,5.0,0.1,114
1169,＜魚類＞　（あじ類）　まあじ　小型　骨付き　から揚げ,24.0,18.6,3.5,268
1170,＜魚類＞　（あじ類）　まるあじ　生,22.1,5.6,0.2,133
1171,＜魚類＞　（あじ類）　まるあじ　焼き,28.7,7.7,0.2,175
1172,＜魚類＞　（あじ類）　にしまあじ　生,19.6,9.1,0.1,156
1173,＜魚類＞　（あじ類）　にしまあじ　水煮,21.7,8.8,0.1,160
1174,＜魚類＞　（あじ類）　にしまあじ　焼き,24.7,10.4,0.1,186
1175,＜魚類＞　（あじ類）　むろあじ　生,23.6,6.9,0.4,147
1176,＜魚類＞　（あじ類）　むろあじ　焼き,29.7,6.2,0.6,167
1177,＜魚類＞　（あじ類）　むろあじ　開き干し,22.9,6.2,0.1,140
1178,＜魚類＞　（あじ類）　むろあじ　くさや,49.9,3.0,0.3,219
1179,＜魚類＞　あなご　生,17.3,9.3,Tr,146
1180,＜魚類＞　あなご　蒸し,17.6,12.7,Tr,173
1181,＜魚類＞　あまご　養殖　生,18.3,3.6,0.1,99
1182,＜魚類＞　あまだい　生,18.8,3.6,Tr,102
1183,＜魚類＞　あまだい　水煮,20.7,4.0,Tr,113
1184,＜魚類＞　あまだい　焼き,22.5,2.6,Tr,110
1185,＜魚類＞　あゆ　天然　生,18.3,2.4,0.1,93
1186,＜魚類＞　あゆ　天然　焼き,26.6,6.8,0.1,149
1187,＜魚類＞　あゆ　天然　内臓　生,9.5,17.5,0.3,180
1188,＜魚類＞　あゆ　天然　内臓　焼き,23.0,10.1,0.4,161
1189,＜魚類＞　あゆ　養殖　生,17.8,7.9,0.6,138
1190,＜魚類＞　あゆ　養殖　焼き,22.6,15.1,0.8,202
1191,＜魚類＞　あゆ　養殖　内臓　生,7.4,55.0,0.3,485
1192,＜魚類＞　あゆ　養殖　内臓　焼き,15.2,52.3,0.4,500
1193,＜魚類＞　あゆ　うるか,11.4,13.1,1.8,157
1194,＜魚類＞　アラスカめぬけ　生,17.2,3.4,0.1,96
1195,＜魚類＞　あんこう　生,13.0,0.2,0.3,54
1196,＜魚類＞　あんこう　きも　生,10.0,41.9,2.2,401
1197,＜魚類＞　いかなご　生,17.2,5.5,0.1,111
1198,＜魚類＞　いかなご　煮干し,43.1,6.1,1.5,218
1199,＜魚類＞　いかなご　つくだ煮,29.4,4.6,30.7,271
1200,＜魚類＞　いかなご　あめ煮,25.6,3.7,35.8,268
1201,＜魚類＞　いさき　生,17.2,5.7,0.1,116
1202,＜魚類＞　いしだい　生,19.5,7.8,Tr,138
1203,＜魚類＞　いとよりだい　生,18.1,1.7,0.1,85
1204,＜魚類＞　いとよりだい　すり身,16.7,0.4,5.1,88
1205,＜魚類＞　いぼだい　生,16.4,8.5,Tr,132
1206,＜魚類＞　（いわし類）　うるめいわし　生,21.3,4.8,0.3,124
1207,＜魚類＞　（いわし類）　うるめいわし　丸干し,45.0,5.1,0.3,219
1208,＜魚類＞　（いわし類）　かたくちいわし　生,18.2,12.1,0.3,171
1209,＜魚類＞　（いわし類）　かたくちいわし　煮干し,64.5,6.2,0.3,298
1210,＜魚類＞　（いわし類）　かたくちいわし　田作り,66.6,5.7,0.3,304
1211,＜魚類＞　（いわし類）　まいわし　生,19.2,9.2,0.2,156
1212,＜魚類＞　（いわし類）　まいわし　水煮,22.4,8.7,0.2,182
1213,＜魚類＞　（いわし類）　まいわし　焼き,25.3,9.4,0.2,199
1214,＜魚類＞　（いわし類）　まいわし　フライ,20.0,30.3,10.7,384
1215,＜魚類＞　（いわし類）　まいわし　塩いわし,16.8,9.6,0.4,143
1216,＜魚類＞　（いわし類）　まいわし　生干し,20.6,16.0,1.1,217
1217,＜魚類＞　（いわし類）　まいわし　丸干し,32.8,5.5,0.7,177
1218,＜魚類＞　（いわし類）　めざし　生,18.2,18.9,0.5,206
1219,＜魚類＞　（いわし類）　めざし　焼き,23.7,15.0,0.7,200
1220,＜魚類＞　（いわし類）　しらす　生,15.0,1.3,0.1,67
1221,＜魚類＞　（いわし類）　しらす　釜揚げしらす,17.6,1.7,Tr,80
1222,＜魚類＞　（いわし類）　しらす干し　微乾燥品,24.5,2.1,0.1,113
1223,＜魚類＞　（いわし類）　しらす干し　半乾燥品,40.5,3.5,0.5,187
1224,＜魚類＞　（いわし類）　たたみいわし,75.1,5.6,0.7,348
1225,＜魚類＞　（いわし類）　みりん干し　かたくちいわし,44.3,7.0,25.0,330
1226,＜魚類＞　（いわし類）　みりん干し　まいわし,31.4,15.7,16.3,314
1227,＜魚類＞　（いわし類）　缶詰　水煮,20.7,10.6,0.1,168
1228,＜魚類＞　（いわし類）　缶詰　味付け,20.4,11.9,5.7,203
1229,＜魚類＞　（いわし類）　缶詰　トマト漬,17.5,10.8,1.3,167
1230,＜魚類＞　（いわし類）　缶詰　油漬,20.3,30.7,0.3,351
1231,＜魚類＞　（いわし類）　缶詰　かば焼,16.2,15.6,9.3,234
1232,＜魚類＞　（いわし類）　缶詰　アンチョビ,24.2,6.8,0.1,157
1233,＜魚類＞　いわな　養殖　生,19.0,3.6,0.1,101
1234,＜魚類＞　うぐい　生,20.1,1.5,0.2,93
1235,＜魚類＞　うなぎ　養殖　生,17.1,19.3,0.3,228
1236,＜魚類＞　うなぎ　きも　生,13.0,5.3,3.5,102
1237,＜魚類＞　うなぎ　白焼き,20.7,25.8,0.1,287
1238,＜魚類＞　うなぎ　かば焼,23.0,21.0,3.1,285
1239,＜魚類＞　うまづらはぎ　生,18.2,0.3,Tr,75
1240,＜魚類＞　うまづらはぎ　味付け開き干し,58.9,1.6,10.4,289
1241,＜魚類＞　えい　生,19.1,0.3,0.1,78
1242,＜魚類＞　えそ　生,20.1,0.8,0.1,87
1243,＜魚類＞　おいかわ　生,19.2,5.8,0.1,124
1244,＜魚類＞　おおさが　生,16.3,8.0,0.1,131
1245,＜魚類＞　おこぜ　生,19.6,0.2,0.2,81
1246,＜魚類＞　おひょう　生,19.9,1.7,0.1,91
1247,＜魚類＞　かさご　生,19.3,1.1,0.1,83
1248,＜魚類＞　かじか　生,15.0,5.0,0.2,98
1249,＜魚類＞　かじか　水煮,15.8,5.8,0.2,108
1250,＜魚類＞　かじか　つくだ煮,29.4,5.5,33.8,293
1251,＜魚類＞　（かじき類）　くろかじき　生,22.9,0.2,0.1,93
1252,＜魚類＞　（かじき類）　まかじき　生,23.1,1.8,0.1,107
1253,＜魚類＞　（かじき類）　めかじき　生,19.2,7.6,0.1,139
1254,＜魚類＞　（かじき類）　めかじき　焼き,27.5,11.1,0,202
1255,＜魚類＞　（かつお類）　かつお　春獲り　生,25.8,0.5,0.1,108
1256,＜魚類＞　（かつお類）　かつお　秋獲り　生,25.0,6.2,0.2,150
1257,＜魚類＞　（かつお類）　そうだがつお　生,25.7,2.8,0.3,126
1258,＜魚類＞　（かつお類）　加工品　なまり,29.8,0.7,0.4,126
1259,＜魚類＞　（かつお類）　加工品　なまり節,38.0,1.1,0.5,162
1260,＜魚類＞　（かつお類）　加工品　裸節,71.6,3.3,0.2,306
1261,＜魚類＞　（かつお類）　加工品　かつお節,77.1,2.9,0.8,332
1262,＜魚類＞　（かつお類）　加工品　削り節,75.7,3.2,0.4,327
1263,＜魚類＞　（かつお類）　加工品　削り節つくだ煮,19.5,3.3,32.3,233
1264,＜魚類＞　（かつお類）　加工品　角煮,31.0,1.6,21.4,221
1265,＜魚類＞　（かつお類）　加工品　塩辛,12.0,1.5,Tr,55
1266,＜魚類＞　（かつお類）　缶詰　味付け　フレーク,18.4,2.7,10.7,139
1267,＜魚類＞　（かつお類）　缶詰　油漬　フレーク,18.8,24.2,0.1,289
1268,＜魚類＞　かます　生,18.9,7.2,0.1,137
1269,＜魚類＞　かます　焼き,23.3,4.9,0.1,134
1270,＜魚類＞　（かれい類）　まがれい　生,19.6,1.3,0.1,89
1271,＜魚類＞　（かれい類）　まがれい　水煮,21.4,1.1,0.1,97
1272,＜魚類＞　（かれい類）　まがれい　焼き,23.4,1.3,0.1,104
1273,＜魚類＞　（かれい類）　まこがれい　生,18.0,1.8,0.1,86
1274,＜魚類＞　（かれい類）　まこがれい　焼き,28.5,2.8,0.2,138
1275,＜魚類＞　（かれい類）　子持ちがれい　生,19.9,6.2,0.1,123
1276,＜魚類＞　（かれい類）　子持ちがれい　水煮,22.3,7.2,0.1,137
1277,＜魚類＞　（かれい類）　干しかれい,20.2,3.4,Tr,104
1278,＜魚類＞　かわはぎ　生,18.8,0.4,Tr,77
1279,＜魚類＞　かんぱち　三枚おろし　生,21.0,4.2,0.1,119
1280,＜魚類＞　かんぱち　背側　生,22.2,1.2,0.1,95
1281,＜魚類＞　きす　生,18.5,0.2,0,73
1282,＜魚類＞　きす　天ぷら,18.4,15.2,7.8,234
1283,＜魚類＞　きちじ　生,13.6,21.7,Tr,238
1284,＜魚類＞　きびなご　生,18.8,1.4,0.1,85
1285,＜魚類＞　きびなご　調味干し,47.9,7.4,0.5,226
1286,＜魚類＞　キャビア　塩蔵品,26.2,17.1,1.1,242
1287,＜魚類＞　キングクリップ　生,18.2,0.1,Tr,73
1288,＜魚類＞　ぎんだら　生,13.6,18.6,Tr,210
1289,＜魚類＞　ぎんだら　水煮,14.9,23.8,0,253
1290,＜魚類＞　きんめだい　生,17.8,9.0,0.1,147
1291,＜魚類＞　ぐち　生,18.0,0.8,Tr,78
1292,＜魚類＞　ぐち　焼き,23.4,0.8,Tr,100
1293,＜魚類＞　こい　養殖　生,17.7,10.2,0.2,157
1294,＜魚類＞　こい　養殖　水煮,19.2,13.4,0.2,190
1295,＜魚類＞　こい　養殖　内臓　生,9.0,25.9,1.3,258
1296,＜魚類＞　（こち類）　まごち　生,22.5,0.5,0.2,94
1297,＜魚類＞　（こち類）　めごち　生,17.1,0.6,0.1,73
1298,＜魚類＞　このしろ　生,19.0,8.3,0.4,146
1299,＜魚類＞　このしろ　甘酢漬,19.1,10.1,6.4,184
1300,＜魚類＞　（さけ・ます類）　からふとます　生,21.7,6.6,0.1,139
1301,＜魚類＞　（さけ・ます類）　からふとます　焼き,28.1,7.7,0.1,175
1302,＜魚類＞　（さけ・ます類）　からふとます　塩ます,20.9,7.4,0.6,146
1303,＜魚類＞　（さけ・ます類）　からふとます　水煮缶詰,20.7,7.2,0.1,145
1304,＜魚類＞　（さけ・ます類）　ぎんざけ　養殖　生,19.6,12.8,0.3,188
1305,＜魚類＞　（さけ・ます類）　ぎんざけ　養殖　焼き,25.2,15.8,0.4,236
